id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,en_lista,primer_apellido,segundo_apellido,nombres,votos,curules
619940298,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17001,MANIZALES,Municipal,19900001,51,1,ECHEVERRI,JARAMILLO,ANDRES,25988,0
619940298,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17001,MANIZALES,Municipal,,998,,VOTOS NULOS,,,4117,0
619940298,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17001,MANIZALES,Municipal,,999,,VOTOS EN BLANCO,,,1742,0
619940299,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17013,AGUADAS,Municipal,18490002,51,1,ESTRADA,GUTIERREZ,HERNAN,4047,1
619940299,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17013,AGUADAS,Municipal,,994,,RESTO DE VOTACION,,,4911,0
619940299,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17013,AGUADAS,Municipal,,998,,VOTOS NULOS,,,507,0
619940299,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17013,AGUADAS,Municipal,,999,,VOTOS EN BLANCO,,,113,0
619940300,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17042,ANSERMA,Municipal,18490002,51,1,CORRALES,GIRALDO,HECTOR,4903,1
619940300,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17042,ANSERMA,Municipal,,994,,RESTO DE VOTACION,,,5119,0
619940300,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17042,ANSERMA,Municipal,,998,,VOTOS NULOS,,,592,0
619940300,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17042,ANSERMA,Municipal,,999,,VOTOS EN BLANCO,,,128,0
619940301,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17050,ARANZAZU,Municipal,18490002,51,1,SALAZAR,SERNA,OVIDIO,2380,1
619940301,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17050,ARANZAZU,Municipal,,994,,RESTO DE VOTACION,,,2883,0
619940301,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17050,ARANZAZU,Municipal,,998,,VOTOS NULOS,,,262,0
619940301,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17050,ARANZAZU,Municipal,,999,,VOTOS EN BLANCO,,,9,0
619940302,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17088,BELALCAZAR,Municipal,18490002,51,1,GIRALDO,GOMEZ,NICOLAS,2742,1
619940302,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17088,BELALCAZAR,Municipal,,994,,RESTO DE VOTACION,,,0,0
619940302,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17088,BELALCAZAR,Municipal,,998,,VOTOS NULOS,,,773,0
619940302,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17088,BELALCAZAR,Municipal,,999,,VOTOS EN BLANCO,,,185,0
619940303,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17174,CHINCHINA,Municipal,19949998,51,1,HERNANDEZ,,JORGE ALBERTO,8151,1
619940303,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17174,CHINCHINA,Municipal,,994,,RESTO DE VOTACION,,,4854,0
619940303,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17174,CHINCHINA,Municipal,,998,,VOTOS NULOS,,,940,0
619940303,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17174,CHINCHINA,Municipal,,999,,VOTOS EN BLANCO,,,460,0
619940304,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17272,FILADELFIA,Municipal,18490002,51,1,ARISTIZABAL,VASCO,ROMAN,2801,1
619940304,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17272,FILADELFIA,Municipal,,994,,RESTO DE VOTACION,,,2347,0
619940304,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17272,FILADELFIA,Municipal,,998,,VOTOS NULOS,,,265,0
619940304,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17272,FILADELFIA,Municipal,,999,,VOTOS EN BLANCO,,,21,0
619940305,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17380,LA DORADA,Municipal,19920003,50,1,HURTADO,PLAST,DANIEL HERNAN,287,0
619940305,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17380,LA DORADA,Municipal,18480001,51,1,ECHEVERRI,,ORLANDO,9592,0
619940305,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17380,LA DORADA,Municipal,19949999,52,1,GOMEZ,MONTES,JOSE NICOLAS,14030,1
619940305,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17380,LA DORADA,Municipal,,998,,VOTOS NULOS,,,579,0
619940305,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17380,LA DORADA,Municipal,,999,,VOTOS EN BLANCO,,,118,0
619940306,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17388,LA MERCED,Municipal,18490002,51,1,CASTRO,CIFUENTES,ADOLFO LEON,2159,1
619940306,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17388,LA MERCED,Municipal,,994,,RESTO DE VOTACION,,,1221,0
619940306,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17388,LA MERCED,Municipal,,998,,VOTOS NULOS,,,162,0
619940306,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17388,LA MERCED,Municipal,,999,,VOTOS EN BLANCO,,,33,0
619940307,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17433,MANZANARES,Municipal,18490002,51,1,RAMIREZ,Z,ANTONIO,3032,1
619940307,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17433,MANZANARES,Municipal,,994,,RESTO DE VOTACION,,,3417,0
619940307,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17433,MANZANARES,Municipal,,998,,VOTOS NULOS,,,334,0
619940307,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17433,MANZANARES,Municipal,,999,,VOTOS EN BLANCO,,,31,0
619940308,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17442,MARMATO,Municipal,18480001,51,1,ROTAVISKY,ROTA,ANTONIO,1331,1
619940308,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17442,MARMATO,Municipal,,994,,RESTO DE VOTACION,,,1277,0
619940308,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17442,MARMATO,Municipal,,998,,VOTOS NULOS,,,94,0
619940308,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17442,MARMATO,Municipal,,999,,VOTOS EN BLANCO,,,38,0
619940309,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17444,MARQUETALIA,Municipal,18490002,51,1,GONZALEZ,A,BERNARDO F,2097,1
619940309,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17444,MARQUETALIA,Municipal,,994,,RESTO DE VOTACION,,,2745,0
619940309,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17444,MARQUETALIA,Municipal,,998,,VOTOS NULOS,,,294,0
619940309,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17444,MARQUETALIA,Municipal,,999,,VOTOS EN BLANCO,,,11,0
619940310,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17446,MARULANDA,Municipal,18490002,51,1,CASTANO,TOVAR,RIGOBERTO,1154,1
619940310,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17446,MARULANDA,Municipal,,994,,RESTO DE VOTACION,,,1113,0
619940310,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17446,MARULANDA,Municipal,,998,,VOTOS NULOS,,,73,0
619940310,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17446,MARULANDA,Municipal,,999,,VOTOS EN BLANCO,,,4,0
619940311,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17486,NEIRA,Municipal,18480001,51,1,GALVEZ,ARENAS,JHON JAIRO,3946,1
619940311,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17486,NEIRA,Municipal,,994,,RESTO DE VOTACION,,,3742,0
619940311,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17486,NEIRA,Municipal,,998,,VOTOS NULOS,,,468,0
619940311,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17486,NEIRA,Municipal,,999,,VOTOS EN BLANCO,,,80,0
619940312,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17513,PACORA,Municipal,18480001,51,1,HENAO,CASTANO,OSCAR LUIS,3591,1
619940312,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17513,PACORA,Municipal,,994,,RESTO DE VOTACION,,,2546,0
619940312,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17513,PACORA,Municipal,,998,,VOTOS NULOS,,,213,0
619940312,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17513,PACORA,Municipal,,999,,VOTOS EN BLANCO,,,48,0
619940313,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17524,PALESTINA,Municipal,18480001,51,1,RAMIREZ,A,JOSE HERNANDO,3667,1
619940313,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17524,PALESTINA,Municipal,,994,,RESTO DE VOTACION,,,2489,0
619940313,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17524,PALESTINA,Municipal,,998,,VOTOS NULOS,,,204,0
619940313,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17524,PALESTINA,Municipal,,999,,VOTOS EN BLANCO,,,246,0
619940314,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17541,PENSILVANIA,Municipal,18490002,51,1,RAMIREZ,TORO,CARLOS ABAD,6832,1
619940314,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17541,PENSILVANIA,Municipal,,994,,RESTO DE VOTACION,,,1404,0
619940314,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17541,PENSILVANIA,Municipal,,998,,VOTOS NULOS,,,468,0
619940314,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17541,PENSILVANIA,Municipal,,999,,VOTOS EN BLANCO,,,101,0
619940315,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17614,RIOSUCIO,Municipal,18490002,51,1,QUICENO,,FERNANDO ALBERTO,6952,1
619940315,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17614,RIOSUCIO,Municipal,,994,,RESTO DE VOTACION,,,6296,0
619940315,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17614,RIOSUCIO,Municipal,,998,,VOTOS NULOS,,,1234,0
619940315,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17614,RIOSUCIO,Municipal,,999,,VOTOS EN BLANCO,,,237,0
619940316,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17616,RISARALDA,Municipal,18480001,51,1,SALAZAR,OSPINA,JAVIER,3922,1
619940316,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17616,RISARALDA,Municipal,,994,,RESTO DE VOTACION,,,1492,0
619940316,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17616,RISARALDA,Municipal,,998,,VOTOS NULOS,,,287,0
619940316,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17616,RISARALDA,Municipal,,999,,VOTOS EN BLANCO,,,54,0
619940317,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17653,SALAMINA,Municipal,18480001,51,1,VELASQUEZ,,LUIS GUILLERMO,3173,1
619940317,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17653,SALAMINA,Municipal,,994,,RESTO DE VOTACION,,,3926,0
619940317,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17653,SALAMINA,Municipal,,998,,VOTOS NULOS,,,483,0
619940317,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17653,SALAMINA,Municipal,,999,,VOTOS EN BLANCO,,,73,0
619940318,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17662,SAMANA,Municipal,19949999,51,1,CLAVIJO,LOPEZ,GILBERTO,4812,1
619940318,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17662,SAMANA,Municipal,,994,,RESTO DE VOTACION,,,4766,0
619940318,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17662,SAMANA,Municipal,,998,,VOTOS NULOS,,,752,0
619940318,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17662,SAMANA,Municipal,,999,,VOTOS EN BLANCO,,,66,0
619940319,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17777,SUPIA,Municipal,18480001,51,1,LOPEZ,ALVA,ROQUE ARMANDO,6856,1
619940319,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17777,SUPIA,Municipal,,994,,RESTO DE VOTACION,,,966,0
619940319,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17777,SUPIA,Municipal,,998,,VOTOS NULOS,,,407,0
619940319,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17777,SUPIA,Municipal,,999,,VOTOS EN BLANCO,,,107,0
619940320,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17867,VICTORIA,Municipal,18480001,51,1,GONZALEZ,NAVAR,ALEJANDRO,1663,1
619940320,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17867,VICTORIA,Municipal,,994,,RESTO DE VOTACION,,,1630,0
619940320,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17867,VICTORIA,Municipal,,998,,VOTOS NULOS,,,143,0
619940320,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17867,VICTORIA,Municipal,,999,,VOTOS EN BLANCO,,,12,0
619940321,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17873,VILLAMARIA,Municipal,18480001,51,1,GOMEZ,SANCHEZ,JUAN PABLO,4208,1
619940321,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17873,VILLAMARIA,Municipal,,994,,RESTO DE VOTACION,,,5398,0
619940321,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17873,VILLAMARIA,Municipal,,998,,VOTOS NULOS,,,303,0
619940321,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17873,VILLAMARIA,Municipal,,999,,VOTOS EN BLANCO,,,135,0
619940322,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17877,VITERBO,Municipal,18490002,51,1,PATINO,M,LUIS FERNANDO,2954,1
619940322,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17877,VITERBO,Municipal,,994,,RESTO DE VOTACION,,,2662,0
619940322,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17877,VITERBO,Municipal,,998,,VOTOS NULOS,,,294,0
619940322,1994,Alcaldía Municipal,Octubre 30,17,BOYACA,17877,VITERBO,Municipal,,999,,VOTOS EN BLANCO,,,57,0
619940323,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18001,FLORENCIA,Municipal,18490002,50,1,RUBIANO,SUAREZ,SILVIO,5425,0
619940323,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18001,FLORENCIA,Municipal,19940016,51,1,OROZCO,OROZCO,HECTOR,7413,1
619940323,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18001,FLORENCIA,Municipal,18480001,52,1,MURCIA,LOZADA,LUCRECIA,7113,0
619940323,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18001,FLORENCIA,Municipal,,998,,VOTOS NULOS,,,1517,0
619940323,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18001,FLORENCIA,Municipal,,999,,VOTOS EN BLANCO,,,960,0
619940324,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18029,ALBANIA,Municipal,18490002,51,1,ARAGON,,MANUEL IGNACIO,1035,1
619940324,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18029,ALBANIA,Municipal,,994,,RESTO DE VOTACION,,,898,0
619940324,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18029,ALBANIA,Municipal,,998,,VOTOS NULOS,,,25,0
619940324,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18029,ALBANIA,Municipal,,999,,VOTOS EN BLANCO,,,3,0
619940325,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,Municipal,18490002,51,1,SANCHEZ,AMAYA,WILLIAM,1335,1
619940325,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,Municipal,,994,,RESTO DE VOTACION,,,1410,0
619940325,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,Municipal,,998,,VOTOS NULOS,,,90,0
619940325,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,Municipal,,999,,VOTOS EN BLANCO,,,25,0
619940326,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18150,CARTAGENA DEL CHAIRA,Municipal,19850001,51,1,BURBANO,,GUSTAVO,1379,1
619940326,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18150,CARTAGENA DEL CHAIRA,Municipal,,994,,RESTO DE VOTACION,,,1385,0
619940326,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18150,CARTAGENA DEL CHAIRA,Municipal,,998,,VOTOS NULOS,,,120,0
619940326,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18150,CARTAGENA DEL CHAIRA,Municipal,,999,,VOTOS EN BLANCO,,,41,0
619940327,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18205,CURILLO,Municipal,18480001,51,1,OSPINA,RENGIFO,ATANAEL,725,1
619940327,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18205,CURILLO,Municipal,,994,,RESTO DE VOTACION,,,1067,0
619940327,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18205,CURILLO,Municipal,,998,,VOTOS NULOS,,,57,0
619940327,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18205,CURILLO,Municipal,,999,,VOTOS EN BLANCO,,,5,0
619940328,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18247,EL DONCELLO,Municipal,18490002,51,1,ARREDONDO,PABON,FREDDY,1605,1
619940328,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18247,EL DONCELLO,Municipal,,994,,RESTO DE VOTACION,,,2285,0
619940328,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18247,EL DONCELLO,Municipal,,998,,VOTOS NULOS,,,215,0
619940328,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18247,EL DONCELLO,Municipal,,999,,VOTOS EN BLANCO,,,27,0
619940329,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18256,EL PAUJIL,Municipal,18480001,51,1,DIAZ,CASTRO,ARNULFO,1502,1
619940329,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18256,EL PAUJIL,Municipal,,994,,RESTO DE VOTACION,,,1315,0
619940329,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18256,EL PAUJIL,Municipal,,998,,VOTOS NULOS,,,116,0
619940329,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18256,EL PAUJIL,Municipal,,999,,VOTOS EN BLANCO,,,22,0
619940330,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18410,LA MONTANITA,Municipal,19850001,51,1,VIUCHE,,EDUARDO,2161,1
619940330,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18410,LA MONTANITA,Municipal,,994,,RESTO DE VOTACION,,,977,0
619940330,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18410,LA MONTANITA,Municipal,,998,,VOTOS NULOS,,,157,0
619940330,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18410,LA MONTANITA,Municipal,,999,,VOTOS EN BLANCO,,,40,0
619940331,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18460,MILAN,Municipal,18480001,51,1,LEYVA,,JOSE RICARDO,880,1
619940331,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18460,MILAN,Municipal,,994,,RESTO DE VOTACION,,,1315,0
619940331,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18460,MILAN,Municipal,,998,,VOTOS NULOS,,,47,0
619940331,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18460,MILAN,Municipal,,999,,VOTOS EN BLANCO,,,7,0
619940332,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18479,MORELIA,Municipal,18490002,51,1,CUELLAR,C,LUIS FRANCISCO,522,1
619940332,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18479,MORELIA,Municipal,,994,,RESTO DE VOTACION,,,471,0
619940332,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18479,MORELIA,Municipal,,998,,VOTOS NULOS,,,65,0
619940332,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18479,MORELIA,Municipal,,999,,VOTOS EN BLANCO,,,19,0
619940333,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18592,PUERTO RICO,Municipal,18480001,51,1,MEDINA,PEREZ,EDGAR,3500,1
619940333,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18592,PUERTO RICO,Municipal,,994,,RESTO DE VOTACION,,,2532,0
619940333,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18592,PUERTO RICO,Municipal,,998,,VOTOS NULOS,,,299,0
619940333,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18592,PUERTO RICO,Municipal,,999,,VOTOS EN BLANCO,,,7,0
619940334,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18610,SAN JOSE DE FRAGUA,Municipal,18490002,51,1,CARVAJAL,TORRES,LUIS ANGEL,1203,1
619940334,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18610,SAN JOSE DE FRAGUA,Municipal,,994,,RESTO DE VOTACION,,,775,0
619940334,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18610,SAN JOSE DE FRAGUA,Municipal,,998,,VOTOS NULOS,,,102,0
619940334,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18610,SAN JOSE DE FRAGUA,Municipal,,999,,VOTOS EN BLANCO,,,27,0
619940335,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,Municipal,18480001,51,1,LONDONO,DIAZ,GABRIEL,1421,1
619940335,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,Municipal,,994,,RESTO DE VOTACION,,,4369,0
619940335,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,Municipal,,998,,VOTOS NULOS,,,342,0
619940335,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,Municipal,,999,,VOTOS EN BLANCO,,,41,0
619940336,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18756,SOLANO,Municipal,18480001,51,1,QUINTERO,RENTERIA,DEMETRIO,633,1
619940336,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18756,SOLANO,Municipal,,994,,RESTO DE VOTACION,,,969,0
619940336,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18756,SOLANO,Municipal,,998,,VOTOS NULOS,,,90,0
619940336,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18756,SOLANO,Municipal,,999,,VOTOS EN BLANCO,,,12,0
619940337,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18860,VALPARAISO,Municipal,18480001,51,1,PEREZ,ROJAS,HECTOR,1237,1
619940337,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18860,VALPARAISO,Municipal,,994,,RESTO DE VOTACION,,,1644,0
619940337,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18860,VALPARAISO,Municipal,,998,,VOTOS NULOS,,,114,0
619940337,1994,Alcaldía Municipal,Octubre 30,18,CAQUETA,18860,VALPARAISO,Municipal,,999,,VOTOS EN BLANCO,,,17,0
619940338,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19001,POPAYAN,Municipal,18490002,50,1,SILVA,RIVIERE,JOSE GABRIEL,21605,1
619940338,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19001,POPAYAN,Municipal,18480001,51,1,NEGRET,MOSQUERA,CARLO ALFONSO,15134,0
619940338,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19001,POPAYAN,Municipal,,998,,VOTOS NULOS,,,1893,0
619940338,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19001,POPAYAN,Municipal,,999,,VOTOS EN BLANCO,,,819,0
619940339,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19022,ALMAGUER,Municipal,19910002,51,1,RUIZ,,WILSON ANTONIO,1596,1
619940339,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19022,ALMAGUER,Municipal,,994,,RESTO DE VOTACION,,,955,0
619940339,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19022,ALMAGUER,Municipal,,998,,VOTOS NULOS,,,138,0
619940339,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19022,ALMAGUER,Municipal,,999,,VOTOS EN BLANCO,,,19,0
619940340,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19050,ARGELIA,Municipal,18480001,51,1,MORENO,,CESAR TULIO,1787,1
619940340,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19050,ARGELIA,Municipal,,994,,RESTO DE VOTACION,,,2492,0
619940340,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19050,ARGELIA,Municipal,,998,,VOTOS NULOS,,,147,0
619940340,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19050,ARGELIA,Municipal,,999,,VOTOS EN BLANCO,,,11,0
619940341,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19075,BALBOA,Municipal,18480001,51,1,BURBANO,,DORIS ESPERANZA,2079,1
619940341,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19075,BALBOA,Municipal,,994,,RESTO DE VOTACION,,,1999,0
619940341,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19075,BALBOA,Municipal,,998,,VOTOS NULOS,,,261,0
619940341,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19075,BALBOA,Municipal,,999,,VOTOS EN BLANCO,,,19,0
619940342,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19100,BOLIVAR,Municipal,19910002,51,1,PEREZ,,RODRIGO HERNAN,4308,1
619940342,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19100,BOLIVAR,Municipal,,994,,RESTO DE VOTACION,,,5062,0
619940342,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19100,BOLIVAR,Municipal,,998,,VOTOS NULOS,,,450,0
619940342,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19100,BOLIVAR,Municipal,,999,,VOTOS EN BLANCO,,,36,0
619940343,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19110,BUENOS AIRES,Municipal,18480001,51,1,RODRIGUEZ,GOMEZ,GRICELIO,3084,1
619940343,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19110,BUENOS AIRES,Municipal,,994,,RESTO DE VOTACION,,,1872,0
619940343,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19110,BUENOS AIRES,Municipal,,998,,VOTOS NULOS,,,354,0
619940343,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19110,BUENOS AIRES,Municipal,,999,,VOTOS EN BLANCO,,,39,0
619940344,1994,Alcaldía Municipal,Octubre 30,19,CAUCA,19130,CAJIBIO,Municipal,18490002,51,1,VALENCIA,,JAIME ANIBAL,2737,1
